FIPS,State,County,X,Y,POP_Total,Diabetes_count,Diabetes_per,Obesity,Access_Excercise,Physical_Inactivity,PCP_rate,Food_Env_Index,SVI,Urban_Rural
13153,Georgia,Houston County,1150012.808,1117688.327,155808.6,13151,11.16,30.94,80.8,23.78,55.0,7.1,0.5369,Urban
13155,Georgia,Irwin County,1198918.04,1027877.281,9406.6,668,8.1,21.04,47.8,17.56,32.0,7.0,0.8265,Rural
13157,Georgia,Jackson County,1134916.515,1304291.6,70346.4,4623,8.22,25.86,53.2,23.34,58.6,8.3,0.387,Urban
13159,Georgia,Jasper County,1135652.349,1212270.721,14072.0,1033,8.16,19.74,65.0,16.48,34.2,7.5,0.6063,Urban
13161,Georgia,Jeff Davis County,1255596.036,1058523.507,15051.8,955,7.8,22.1,66.0,15.88,20.0,6.6,0.8724,Rural
13163,Georgia,Jefferson County,1256171.786,1199257.299,15524.6,1213,8.88,23.06,46.6,18.24,29.6,6.7,0.9819,Rural
13165,Georgia,Jenkins County,1302225.403,1176479.14,8744.2,636,8.48,22.1,43.0,16.9,34.4,6.4,0.8495,Rural
13167,Georgia,Johnson County,1239454.726,1157124.13,9662.2,826,9.16,25.16,50.0,22.2,47.6,6.7,0.9468,Urban
13169,Georgia,Jones County,1151573.414,1181611.119,28646.2,2318,9.14,25.22,66.4,20.6,21.8,7.7,0.2712,Urban
13171,Georgia,Lamar County,1097548.858,1180372.835,18881.2,1263,7.9,21.24,62.8,16.94,36.0,7.2,0.5837,Urban
13173,Georgia,Lanier County,1227378.725,968358.8725,10464.8,743,9.0,23.02,37.3,19.28,16.4,7.2,0.6515,Urban
13175,Georgia,Laurens County,1218893.132,1127443.529,47445.8,5059,12.5,34.82,49.6,31.18,86.0,6.5,0.8692,Urban
13177,Georgia,Lee County,1115419.382,1036903.959,29759.4,2195,9.7,25.44,56.4,17.4,66.6,8.1,0.2925,Urban
13179,Georgia,Liberty County,1361780.107,1076726.915,61978.4,4239,11.3,29.5,71.2,28.28,34.2,5.8,0.8606,Urban
13181,Georgia,Lincoln County,1241432.538,1280516.511,7915.0,687,8.36,20.66,68.8,18.52,27.6,7.3,0.7323,Urban
13183,Georgia,Long County,1339648.617,1064862.147,19235.8,1083,8.38,20.62,20.4,18.52,40.4,7.5,0.95,Urban
13185,Georgia,Lowndes County,1211163.789,943251.3662,116422.4,10235,12.6,33.3,73.0,26.52,56.0,6.4,0.8733,Urban
13187,Georgia,Lumpkin County,1089047.823,1347799.341,33013.8,2090,7.34,22.76,86.4,17.94,35.2,8.2,0.4058,Rural
13189,Georgia,Mcduffie County,1243553.429,1245820.702,21398.6,1638,8.84,22.34,70.0,18.8,50.4,7.0,0.8507,Urban
13191,Georgia,Mcintosh County,1375560.829,1041347.409,14227.6,1475,9.32,21.78,61.4,18.38,15.8,7.4,0.5376,Urban
13193,Georgia,Macon County,1116496.715,1102091.278,13113.2,1197,10.26,22.86,43.4,23.72,7.8,6.1,0.979,Rural
13195,Georgia,Madison County,1167461.434,1307970.612,29622.6,2198,8.42,25.4,17.6,20.26,15.6,8.0,0.7059,Urban
13197,Georgia,Marion County,1071814.999,1095905.649,8440.0,665,8.14,22.28,9.2,18.16,14.4,6.4,0.7909,Urban
13199,Georgia,Meriwether County,1047465.29,1170294.889,21104.4,1842,9.24,24.72,33.6,21.38,31.0,7.1,0.8943,Urban
13201,Georgia,Miller County,1068274.984,962213.1331,5758.0,402,7.36,20.06,39.0,16.28,34.8,7.6,0.9112,Rural
13205,Georgia,Mitchell County,1118028.341,975040.5711,22081.6,1627,8.6,22.5,56.6,20.42,40.0,6.3,0.9917,Rural
13207,Georgia,Monroe County,1118726.876,1176047.921,27511.8,2141,8.38,21.34,69.2,19.24,60.4,7.9,0.4717,Urban
13209,Georgia,Montgomery County,1259366.381,1100453.583,9093.6,606,7.72,22.22,22.8,17.38,17.9,7.0,0.8485,Urban
13211,Georgia,Morgan County,1149571.168,1245032.103,18869.4,1445,8.16,22.44,35.8,18.6,49.0,7.6,0.246,Urban
13213,Georgia,Murray County,1018911.294,1363530.392,39829.2,3341,10.16,31.24,82.0,21.64,16.6,7.4,0.6922,Urban
13215,Georgia,Muscogee County,1037083.188,1109400.014,195582.8,17858,12.2,34.94,86.2,26.7,105.0,6.1,0.9497,Urban
13217,Georgia,Newton County,1117382.249,1236773.733,109931.4,9965,11.86,31.26,74.4,25.94,28.0,6.7,0.7206,Urban
13219,Georgia,Oconee County,1151027.256,1272737.377,39108.4,2313,7.12,22.08,83.0,16.82,129.6,8.8,0.0468,Urban
13221,Georgia,Oglethorpe County,1182710.86,1282146.612,15098.8,1078,7.68,23.04,22.0,19.58,13.6,8.2,0.5948,Urban
13223,Georgia,Paulding County,1019493.25,1265907.639,164268.0,11220,9.28,31.04,80.8,22.44,15.2,8.0,0.1661,Urban
13225,Georgia,Peach County,1133468.486,1127832.389,27309.4,2051,9.0,23.88,70.4,19.82,22.6,6.5,0.9418,Urban
13227,Georgia,Pickens County,1048750.481,1330599.247,32023.6,2910,9.14,24.98,60.2,18.1,41.2,8.3,0.4042,Urban
13229,Georgia,Pierce County,1302309.007,1014963.543,19370.8,1542,9.28,25.7,65.8,20.28,24.0,7.6,0.4885,Urban
13231,Georgia,Pike County,1074360.616,1179283.593,18575.0,1307,8.14,22.76,46.4,18.98,21.4,8.7,0.0913,Urban
13233,Georgia,Polk County,989224.3021,1271527.442,42356.8,3329,9.64,27.56,79.8,22.6,28.0,7.2,0.8444,Urban
13235,Georgia,Pulaski County,1171003.423,1094923.931,11169.8,1028,9.28,23.56,76.8,20.08,66.2,7.1,0.9749,Urban
13237,Georgia,Putnam County,1164434.823,1216682.797,21931.0,1829,8.14,20.78,63.4,19.34,36.8,7.6,0.7467,Rural
13239,Georgia,Quitman County,1032302.684,1036603.891,2308.4,211,8.0,19.96,45.8,18.34,17.9,5.7,0.8383,Rural
13241,Georgia,Rabun County,1138683.737,1389143.35,16887.6,1425,7.58,22.06,100.0,17.94,64.8,7.8,0.6222,Rural
13243,Georgia,Randolph County,1058282.459,1027981.069,6909.0,572,8.34,21.24,33.0,16.58,26.0,5.3,0.9987,Rural
13245,Georgia,Richmond County,1282819.849,1237590.181,201919.6,19898,12.76,34.38,68.8,27.96,103.2,5.3,0.9631,Urban
13247,Georgia,Rockdale County,1099839.163,1245707.827,90419.2,7035,9.46,31.42,81.4,23.72,71.6,6.8,0.7705,Urban
13249,Georgia,Schley County,1092478.705,1088370.428,5200.0,350,7.58,19.88,36.8,15.72,18.4,7.6,0.619,Urban
13251,Georgia,Screven County,1335318.349,1176789.814,13982.6,1177,9.16,25.24,51.6,21.5,14.0,6.3,0.8192,Rural
13253,Georgia,Seminole County,1058244.949,935725.1685,8245.0,645,7.84,21.4,49.0,17.6,116.4,6.9,0.93,Rural
13255,Georgia,Spalding County,1081737.822,1199158.137,66080.6,5243,9.26,30.54,70.8,24.14,46.2,6.5,0.7731,Urban
13257,Georgia,Stephens County,1153423.385,1354138.051,25941.6,2019,8.56,23.46,84.4,19.34,67.2,7.4,0.7537,Urban
13259,Georgia,Stewart County,1046643.494,1062076.282,6239.8,427,8.42,19.0,4.2,16.14,36.5,6.0,0.9637,Rural
13261,Georgia,Sumter County,1106655.278,1065071.709,29755.0,2849,11.64,26.14,68.6,22.62,68.6,5.9,0.936,Urban
13263,Georgia,Talbot County,1066361.408,1134167.661,6206.0,560,8.2,20.78,6.6,16.56,32.2,6.5,0.8962,Rural
13265,Georgia,Taliaferro County,1205964.13,1249909.645,1585.6,142,8.22,19.04,37.0,16.2,80.3,2.6,0.8017,Rural
13267,Georgia,Tattnall County,1305712.571,1092823.631,25293.6,2004,9.68,22.26,38.4,21.64,26.4,7.2,0.9036,Rural
13269,Georgia,Taylor County,1094442.998,1121507.842,8101.4,655,8.38,21.7,40.2,17.78,46.5,6.5,0.9319,Rural
13271,Georgia,Telfair County,1225504.006,1068331.624,15894.2,1529,10.5,24.92,40.0,19.54,22.6,5.9,0.8711,Rural
13273,Georgia,Terrell County,1087754.095,1033206.976,8672.2,630,8.02,20.26,38.8,18.18,17.9,6.3,0.9831,Urban
13275,Georgia,Thomas County,1149153.54,938437.0275,44659.6,3614,9.2,25.7,54.8,23.52,94.4,6.1,0.8861,Urban
13277,Georgia,Tift County,1177578.936,1008758.602,40672.0,3179,9.96,28.5,73.6,27.26,85.0,7.0,0.8978,Urban
13279,Georgia,Toombs County,1279101.0,1097466.725,26977.0,2012,9.12,26.52,72.8,23.06,94.2,6.6,0.9688,Urban
13281,Georgia,Towns County,1108099.219,1389069.294,11806.6,1042,7.3,20.82,100.0,16.64,78.2,8.3,0.2849,Rural
13283,Georgia,Treutlen County,1252655.898,1125410.716,6781.8,463,7.88,21.8,44.3,19.5,45.9,5.9,0.9717,Rural
13285,Georgia,Troup County,1016197.213,1165749.052,69992.2,5286,9.4,30.76,77.6,23.38,53.2,6.8,0.9383,Urban
13287,Georgia,Turner County,1164606.542,1036137.608,7954.0,646,9.36,22.04,12.0,18.22,15.4,6.4,0.9548,Rural
13289,Georgia,Twiggs County,1169114.232,1143614.233,8151.2,714,8.48,19.98,13.6,18.28,13.2,7.2,0.5579,Urban
13291,Georgia,Union County,1086530.75,1376942.086,24051.4,2013,6.86,22.56,97.2,18.4,74.4,8.3,0.6031,Rural
13293,Georgia,Upson County,1085492.191,1156919.191,26306.4,1884,7.9,21.28,64.0,22.96,58.0,6.5,0.7078,Urban
13295,Georgia,Walker County,969740.2733,1351864.506,69224.4,6951,11.04,27.1,59.0,25.7,19.0,6.9,0.6948,Urban
13297,Georgia,Walton County,1124773.134,1263220.213,93351.0,7092,9.16,29.48,61.0,23.66,28.4,7.6,0.4173,Urban
13299,Georgia,Ware County,1287458.284,978514.5473,35769.8,2817,9.28,27.22,74.6,22.94,69.6,5.9,0.8838,Urban
13301,Georgia,Warren County,1226878.056,1235056.745,5296.4,479,9.12,20.04,8.0,18.12,56.6,6.6,0.7734,Rural
13303,Georgia,Washington County,1222799.465,1184983.217,20336.0,1653,9.22,22.0,32.6,19.22,61.0,5.8,0.9141,Rural
13305,Georgia,Wayne County,1326934.884,1040349.836,29935.8,2435,9.82,26.22,48.0,20.68,40.0,6.5,0.8561,Urban
13307,Georgia,Webster County,1073563.458,1061689.581,2603.4,210,7.8,19.42,0.0,15.94,50.6,7.4,0.8752,Rural
13309,Georgia,Wheeler County,1242618.537,1091702.72,7883.0,539,8.2,21.5,9.0,18.76,15.6,6.7,0.5869,Rural
13311,Georgia,White County,1111168.399,1358919.711,30039.8,2267,7.58,21.02,84.4,16.24,21.2,8.2,0.2893,Rural
13313,Georgia,Whitfield County,998958.9498,1363198.725,104354.8,8880,10.96,30.42,77.6,27.44,54.0,7.2,0.916,Urban
13315,Georgia,Wilcox County,1178880.849,1066819.615,8702.0,706,9.14,22.06,13.4,20.04,11.4,7.2,0.7664,Rural
13317,Georgia,Wilkes County,1214993.687,1275513.359,9808.8,898,9.18,20.68,63.4,20.0,40.8,6.0,0.7489,Rural
13319,Georgia,Wilkinson County,1190786.057,1161735.547,8973.0,656,7.84,19.2,11.6,16.88,31.2,6.5,0.7801,Rural
13321,Georgia,Worth County,1145798.959,1015128.398,20359.8,1682,8.96,22.38,51.0,19.92,30.4,7.3,0.7559,Urban
24001,Maryland,Allegany County,1463675.83,1978141.473,71038.6,7609,11.48,34.38,79.6,26.12,55.2,6.7,0.549,Urban
24003,Maryland,Anne Arundel County,1652614.186,1944776.741,575924.6,42345,8.88,29.86,92.8,19.24,68.8,8.8,0.1903,Urban
24005,Maryland,Baltimore County,1639584.197,1994032.373,829062.4,67382,9.36,31.26,95.6,22.74,97.0,8.3,0.5175,Urban
24009,Maryland,Calvert County,1666038.768,1894678.827,92070.6,7609,9.54,31.38,72.6,19.38,50.2,8.9,0.0086,Urban
24011,Maryland,Caroline County,1720531.915,1943797.185,33249.0,3429,11.9,39.16,55.8,27.9,33.8,8.1,0.676,Rural
24013,Maryland,Carroll County,1604981.209,1998805.915,168281.0,12326,8.08,29.56,88.4,20.52,45.8,9.0,0.0328,Urban
24015,Maryland,Cecil County,1694933.488,2018400.3,102889.8,8405,9.34,34.44,82.8,25.7,40.0,8.2,0.3208,Urban
24017,Maryland,Charles County,1631028.737,1883315.978,161320.2,14467,11.16,38.78,80.2,23.96,38.6,8.6,0.197,Urban
24019,Maryland,Dorchester County,1713827.547,1896169.761,32040.0,4160,13.52,37.64,65.2,29.5,45.2,7.4,0.7874,Urban
24021,Maryland,Frederick County,1575637.407,1982508.773,255993.8,17916,8.44,29.28,93.8,19.72,63.0,9.0,0.1827,Urban
24023,Maryland,Garrett County,1417357.194,1959178.546,29137.4,2902,9.7,33.06,71.8,23.64,53.0,8.3,0.2327,Rural
24025,Maryland,Harford County,1663852.67,2010730.911,253878.8,21124,9.54,31.34,93.4,22.06,55.6,8.7,0.1015,Urban
24027,Maryland,Howard County,1619605.459,1966057.211,323086.4,18819,7.18,24.56,97.0,15.18,193.4,9.2,0.1369,Urban
24029,Maryland,Kent County,1694052.145,1981950.218,19422.2,1780,8.66,29.26,58.4,23.32,81.4,8.5,0.4567,Rural
24031,Maryland,Montgomery County,1599218.37,1948856.135,1051548.8,61307,6.94,21.66,100.0,15.1,137.2,9.1,0.4631,Urban
24033,Maryland,Prince Georges County,1636048.467,1921250.675,909810.4,88486,12.18,36.22,98.6,22.56,53.6,8.2,0.7969,Urban
24035,Maryland,Queen Annes County,1699831.3,1961649.538,50099.6,3727,7.76,28.06,79.4,20.16,36.0,9.0,0.0404,Urban
24037,Maryland,St. Marys County,1668389.554,1867466.358,113223.0,9327,10.5,34.88,70.2,22.02,39.2,8.6,0.303,Urban
24039,Maryland,Somerset County,1744615.768,1862073.288,25718.0,2583,11.84,37.48,44.0,30.68,35.0,6.5,0.8546,Urban
24041,Maryland,Talbot County,1700070.455,1927775.068,37100.4,3144,7.6,28.9,75.2,18.7,99.6,8.5,0.2419,Urban
24043,Maryland,Washington County,1538083.918,1990247.173,150798.2,14695,11.14,35.72,78.0,25.56,56.2,7.7,0.5987,Urban
24045,Maryland,Wicomico County,1750040.409,1892975.815,103258.8,9170,10.98,35.68,82.6,24.84,63.0,7.2,0.8199,Urban
24047,Maryland,Worcester County,1778263.316,1880783.857,51927.2,5434,9.4,32.78,90.0,23.28,84.0,7.8,0.4882,Urban
24510,Maryland,Baltimore City,1644880.387,1977469.45,601685.6,57837,12.12,35.38,99.4,25.1,109.4,6.8,0.8682,Urban
34001,New Jersey,Atlantic County,1803710.599,2031834.035,266590.6,24291,10.54,29.91,91.8,26.03,81.8,7.3,0.8771,Urban
34003,New Jersey,Bergen County,1814401.264,2204752.455,937369.0,59943,7.17,22.11,99.0,21.55,118.8,9.2,0.3838,Urban
34005,New Jersey,Burlington County,1793128.135,2075366.679,447041.8,39189,9.74,29.23,83.6,21.79,84.6,8.6,0.2648,Urban
34007,New Jersey,Camden County,1770779.48,2061835.737,508245.4,44781,10.02,30.39,93.0,25.07,101.8,8.1,0.7629,Urban
34009,New Jersey,Cape May County,1800201.815,1993222.583,92825.6,7772,7.81,28.44,94.4,22.25,58.8,7.5,0.4169,Urban
34011,New Jersey,Cumberland County,1768774.33,2011919.092,150768.4,13014,10.34,34.89,77.4,30.28,42.6,7.2,0.9812,Urban
34013,New Jersey,Essex County,1804735.869,2182643.518,800888.4,63639,9.76,28.97,100.0,27.2,83.8,7.8,0.9392,Urban
34015,New Jersey,Gloucester County,1757950.477,2048967.108,292165.0,20640,8.52,31.29,86.0,24.61,55.2,8.3,0.191,Urban
34017,New Jersey,Hudson County,1819905.966,2180131.941,677948.8,44130,8.77,25.16,100.0,27.43,52.4,8.4,0.7963,Urban
34019,New Jersey,Hunterdon County,1755884.159,2146097.44,124723.4,6528,5.86,22.4,90.2,15.7,121.2,9.5,0.0353,Urban
34021,New Jersey,Mercer County,1780222.646,2119053.231,370047.2,26079,8.26,26.71,98.0,22.22,100.2,8.5,0.7104,Urban
34023,New Jersey,Middlesex County,1800141.087,2141559.363,831470.8,65224,9.38,25.04,96.0,22.98,95.0,8.7,0.6391,Urban
34025,New Jersey,Monmouth County,1820299.025,2125684.596,622145.4,42696,7.34,24.44,95.0,20.92,117.8,8.8,0.2276,Urban
34027,New Jersey,Morris County,1778629.855,2185127.613,495055.2,28751,6.38,21.04,95.2,18.2,102.8,9.3,0.1633,Urban
34029,New Jersey,Ocean County,1824854.704,2083480.234,602702.8,46816,7.87,28.39,88.4,24.42,42.8,8.0,0.4074,Urban
34031,New Jersey,Passaic County,1794089.083,2208556.382,505214.0,36712,9.07,27.81,98.4,27.38,57.2,8.4,0.9064,Urban
34033,New Jersey,Salem County,1743771.149,2031005.452,62734.2,5991,11.11,35.79,76.2,28.12,34.2,7.9,0.6865,Urban
34035,New Jersey,Somerset County,1780207.58,2151254.925,331722.4,18732,6.72,23.32,95.2,17.94,115.8,9.3,0.1703,Urban
34037,New Jersey,Sussex County,1759786.533,2212712.261,141098.6,10166,7.54,26.49,94.2,22.46,49.0,8.9,0.0484,Urban
34039,New Jersey,Union County,1803087.26,2167525.559,557864.8,34383,7.53,25.72,99.4,24.96,67.0,8.8,0.795,Urban
34041,New Jersey,Warren County,1741874.528,2176288.673,106017.0,7482,7.48,29.79,95.8,23.84,60.2,8.5,0.2454,Urban
36001,New York,Albany County,1780443.169,2385249.289,306947.0,20817,7.9,27.0,90.2,18.84,100.8,8.1,0.4325,Urban
36003,New York,Allegany County,1464342.964,2278548.815,46415.8,3762,9.04,31.84,56.4,24.76,43.2,8.1,0.4367,Rural
36005,New York,Bronx County,1834509.187,2196946.254,1435672.2,133343,12.44,29.96,99.4,31.26,60.6,7.2,0.9955,Urban
36007,New York,Broome County,1643936.98,2304050.692,192108.0,15306,8.84,29.62,89.0,21.34,84.4,7.8,0.7024,Urban
36009,New York,Cattaraugus County,1412014.758,2267732.697,76769.0,7850,11.1,34.8,63.6,26.16,46.4,8.0,0.656,Urban
36011,New York,Cayuga County,1567737.518,2374439.526,77042.8,6485,8.9,32.22,76.2,23.46,27.0,8.5,0.479,Urban
36013,New York,Chautauqua County,1356925.681,2255464.747,127884.8,11776,9.8,32.56,76.4,24.3,54.8,7.7,0.6458,Urban
36015,New York,Chemung County,1568845.615,2286060.403,84442.2,7734,10.02,32.2,80.2,26.02,77.4,7.7,0.5799,Urban
36017,New York,Chenango County,1652705.228,2344047.232,47583.0,4402,9.52,35.8,72.8,22.02,35.4,8.4,0.5188,Rural
36019,New York,Clinton County,1748150.048,2623675.29,80602.2,7079,9.88,33.26,70.6,24.6,70.8,7.7,0.3889,Urban
36021,New York,Columbia County,1816659.884,2353655.649,60100.8,4327,6.76,25.92,68.4,19.9,43.8,8.3,0.4201,Urban
36023,New York,Cortland County,1613685.107,2347274.963,47686.6,3621,9.08,30.86,82.8,23.02,40.4,8.1,0.3202,Urban
36025,New York,Delaware County,1711335.093,2323192.08,44624.8,3549,7.42,29.76,58.8,22.74,32.8,8.2,0.4729,Rural
36027,New York,Dutchess County,1820406.179,2298754.25,294254.0,20712,7.7,27.9,84.0,19.52,68.6,8.5,0.4561,Urban
36029,New York,Erie County,1397300.328,2323592.893,920447.2,77081,9.34,29.12,95.4,22.08,80.2,7.8,0.4698,Urban
36031,New York,Essex County,1757119.24,2553752.167,37426.8,3184,8.06,26.88,100.0,20.94,39.6,8.5,0.3307,Rural
36033,New York,Franklin County,1703903.787,2595627.355,50361.0,4985,11.2,36.54,64.8,25.34,59.2,7.4,0.5735,Urban
36035,New York,Fulton County,1731906.788,2432891.232,53498.2,5111,10.04,32.48,82.4,25.32,37.6,7.9,0.409,Urban
36037,New York,Genesee County,1435433.15,2357644.153,57644.6,5498,10.16,30.64,64.2,27.28,30.6,8.6,0.1795,Urban
36039,New York,Greene County,1776833.617,2347254.627,47366.8,3848,7.96,29.94,77.0,23.2,36.4,8.2,0.4023,Rural
36041,New York,Hamilton County,1712275.97,2490987.62,4444.4,432,7.74,26.08,100.0,17.56,22.6,7.7,0.1878,Rural
36043,New York,Herkimer County,1681804.141,2456217.556,61790.0,5240,8.82,31.68,69.2,24.46,30.0,7.9,0.3631,Urban
36045,New York,Jefferson County,1590775.698,2508226.523,111575.4,8807,10.62,33.94,64.0,25.3,53.2,7.5,0.6604,Urban
36047,New York,Kings County,1833913.467,2172024.905,2591917.6,185497,9.32,23.56,98.6,24.76,67.6,7.5,0.8845,Urban
36049,New York,Lewis County,1634724.239,2487703.529,26469.2,2349,9.7,33.42,56.2,24.04,63.6,8.0,0.1515,Rural
36051,New York,Livingston County,1474589.851,2334175.807,63319.0,5110,8.9,32.04,73.2,21.92,41.4,8.2,0.2266,Urban
36053,New York,Madison County,1638111.937,2388843.96,70901.6,5410,8.28,30.3,59.2,20.86,62.4,8.4,0.1302,Urban
36055,New York,Monroe County,1471985.02,2381307.728,744102.6,52026,8.02,30.08,94.2,21.16,106.4,7.8,0.5859,Urban
36057,New York,Montgomery County,1735811.102,2409536.493,49276.0,4444,10.06,32.98,58.4,26.74,53.8,6.7,0.7756,Urban
36059,New York,Nassau County,1859870.436,2189947.365,1359523.0,91562,7.42,23.94,99.0,19.7,142.6,9.7,0.2782,Urban
36061,New York,New York County,1827575.68,2186232.241,1635571.4,91725,6.6,16.8,99.2,17.64,136.8,8.1,0.6668,Urban
36063,New York,Niagara County,1387460.155,2371359.136,210239.2,19848,9.98,29.9,85.4,24.64,42.2,7.9,0.3434,Urban
36065,New York,Oneida County,1648770.996,2428756.763,229623.2,21984,10.6,30.88,81.8,23.24,74.4,7.9,0.5974,Urban
36067,New York,Onondaga County,1594290.542,2390104.004,462628.6,35825,8.92,30.02,93.4,21.1,95.4,8.0,0.557,Urban
36069,New York,Ontario County,1509820.646,2355302.693,109891.8,8413,7.98,29.18,82.2,19.9,79.4,8.6,0.2607,Urban
36071,New York,Orange County,1784395.906,2248556.365,382712.2,26110,8.58,28.18,85.8,25.3,70.6,8.5,0.6626,Urban
36073,New York,Orleans County,1427249.188,2384624.13,40654.2,4203,11.12,31.26,72.8,28.08,7.2,8.0,0.5901,Urban
36075,New York,Oswego County,1588690.728,2436988.083,117766.6,9387,9.04,35.66,66.6,23.5,40.8,8.0,0.5509,Urban
36077,New York,Otsego County,1695430.803,2369555.448,59626.8,4359,7.6,28.06,66.2,20.08,116.8,7.6,0.3835,Urban
36079,New York,Putnam County,1828676.407,2261806.233,98793.4,5792,6.2,22.78,84.8,18.0,49.8,9.1,0.12,Urban
36081,New York,Queens County,1841804.183,2182258.761,2290044.2,205643,10.54,23.98,96.6,27.76,64.4,8.5,0.7747,Urban
36083,New York,Rensselaer County,1814336.67,2406093.9,159211.2,11546,8.18,28.34,70.8,20.56,49.4,8.2,0.3418,Urban
36085,New York,Richmond County,1817579.991,2161994.379,476624.4,38840,9.42,28.18,99.6,25.12,95.8,8.9,0.5808,Urban
36087,New York,Rockland County,1813564.819,2226668.669,326671.4,19508,7.46,23.26,94.8,22.16,89.2,8.6,0.7164,Urban
36089,New York,St. Lawrence County,1647135.996,2571722.277,108526.6,9033,9.52,33.48,61.6,26.18,52.6,7.4,0.6919,Urban
36091,New York,Saratoga County,1776076.011,2442465.765,229449.2,15706,7.38,27.22,90.0,17.96,69.2,8.9,0.0496,Urban
36093,New York,Schenectady County,1768117.621,2407434.527,155225.0,11896,8.78,29.6,93.8,19.54,81.0,8.1,0.4825,Urban
36095,New York,Schoharie County,1743539.37,2375273.679,31193.0,2743,8.78,32.34,44.2,22.94,27.6,8.3,0.3908,Urban
36097,New York,Schuyler County,1553949.123,2311832.582,17900.6,1662,9.14,28.58,62.6,22.88,60.2,8.4,0.3425,Rural
36099,New York,Seneca County,1549405.809,2355026.711,34316.4,2961,9.32,32.94,71.8,26.44,24.2,8.3,0.485,Urban
36101,New York,Steuben County,1515917.072,2289805.219,95810.6,9333,10.32,32.46,54.0,23.52,57.6,8.0,0.4376,Urban
36103,New York,Suffolk County,1916558.965,2219152.491,1483500.6,100006,7.5,25.18,94.0,21.6,73.2,9.2,0.2645,Urban
36105,New York,Sullivan County,1739211.263,2274248.013,75403.6,6272,8.9,32.9,65.2,26.24,34.8,8.0,0.7864,Rural
36107,New York,Tioga County,1604638.584,2296816.053,48401.0,4271,9.02,29.8,69.0,22.44,30.6,8.6,0.1343,Urban
36109,New York,Tompkins County,1584749.021,2324857.448,103140.8,5028,6.42,22.72,83.0,15.0,83.6,7.9,0.4182,Urban
36111,New York,Ulster County,1775867.93,2302403.31,178506.0,12242,7.1,27.24,83.4,19.62,69.0,8.0,0.5643,Urban
36113,New York,Warren County,1765770.902,2492083.498,64212.8,4666,7.08,29.54,97.2,19.82,120.0,8.3,0.1439,Urban
36115,New York,Washington County,1804774.034,2472917.923,61285.4,5569,9.48,30.5,65.2,23.02,33.6,8.4,0.4529,Urban
36117,New York,Wayne County,1524638.913,2392871.668,90157.8,8042,9.46,32.66,64.2,27.56,27.0,8.5,0.3234,Urban
36119,New York,Westchester County,1835028.388,2232826.671,971141.2,58064,6.76,21.5,99.4,19.38,138.4,9.1,0.6817,Urban
36121,New York,Wyoming County,1439265.332,2324433.93,40138.6,3557,9.52,33.16,65.4,22.88,33.0,8.3,0.1442,Rural
36123,New York,Yates County,1530166.579,2334378.468,24882.4,2455,10.6,27.62,50.0,25.58,48.0,8.8,0.5783,Urban
37001,North Carolina,Alamance County,1474728.089,1572762.401,165874.0,13176,9.26,31.86,82.6,22.7,43.6,6.8,0.7721,Urban
37003,North Carolina,Alexander County,1320295.845,1533038.997,37401.0,2780,7.74,23.9,21.0,18.36,23.0,7.6,0.6012,Urban
37005,North Carolina,Alleghany County,1314686.836,1596855.37,11074.2,896,7.18,20.66,53.0,16.86,110.4,7.4,0.626,Rural
37007,North Carolina,Anson County,1432790.709,1443984.99,24771.8,1933,8.62,21.64,17.0,18.94,43.4,6.8,0.9574,Rural
37009,North Carolina,Ashe County,1282966.394,1585422.594,27071.8,2384,8.1,21.58,60.0,18.62,48.8,7.4,0.3733,Rural
37011,North Carolina,Avery County,1251796.433,1540204.588,17537.0,1314,7.48,21.94,100.0,17.12,29.6,7.8,0.7317,Rural
37013,North Carolina,Beaufort County,1709880.255,1554745.801,47152.0,4041,8.38,27.34,55.4,21.62,47.0,6.9,0.846,Urban
37015,North Carolina,Bertie County,1686744.852,1615496.926,19152.6,2058,10.7,28.96,33.0,21.86,16.8,5.8,0.9685,Rural
37017,North Carolina,Bladen County,1577416.075,1428761.544,33208.4,3146,9.68,27.0,35.8,22.4,21.0,6.5,0.8765,Rural
37019,North Carolina,Brunswick County,1617731.315,1374464.226,137290.6,13481,8.24,26.5,76.2,19.06,45.2,7.4,0.4083,Urban
37021,North Carolina,Buncombe County,1205489.367,1480787.544,259493.2,17100,7.02,23.36,83.6,16.04,142.0,7.2,0.5398,Urban
37023,North Carolina,Burke County,1276514.134,1506834.895,89885.8,7035,8.0,29.9,62.8,20.6,57.8,6.5,0.7457,Urban
37025,North Carolina,Cabarrus County,1385195.632,1483013.976,211547.2,15067,9.18,30.22,79.2,22.1,85.8,7.7,0.4338,Urban
37027,North Carolina,Caldwell County,1287060.0,1531518.525,81947.4,8751,11.08,30.88,67.4,22.08,45.8,6.2,0.7088,Urban
37029,North Carolina,Camden County,1746713.975,1664623.636,10712.0,736,7.78,20.24,41.2,16.44,16.8,8.4,0.478,Urban
37031,North Carolina,Carteret County,1742993.493,1485548.212,69265.2,6384,8.54,28.44,88.2,20.2,74.0,7.4,0.4007,Urban
37033,North Carolina,Caswell County,1473661.73,1612333.892,22660.2,1715,7.52,19.48,41.4,15.74,17.0,7.0,0.753,Rural
37035,North Carolina,Catawba County,1321432.026,1503977.361,158588.6,13134,9.2,28.62,65.8,22.4,66.0,7.1,0.6808,Urban
